date,close,currency
2026-07-30,124.62,GBP
2026-07-31,123.63,GBP
2026-08-03,122.83,GBP
2026-08-04,124.4,GBP
2026-08-05,125.45,GBP
2026-08-06,126.63,GBP
2026-08-07,126.9,GBP
2026-08-10,126.94,GBP
2026-08-11,127.09,GBP
2026-08-12,128.5,GBP
2026-08-13,128.97,GBP
2026-08-14,129.42,GBP
2026-08-17,129.63,GBP
2026-08-18,127.55,GBP
2026-08-19,128.34,GBP
2026-08-20,128.91,GBP
2026-08-21,127.7,GBP
2026-08-24,127.19,GBP
2026-08-25,128.53,GBP
2026-08-26,129.38,GBP
2026-08-27,128.17,GBP
2026-08-28,129.05,GBP
2026-08-31,131.51,GBP
2026-09-01,131.97,GBP
2026-09-02,131.78,GBP
2026-09-03,132.2,GBP
2026-09-04,133.42,GBP
2026-09-07,132.33,GBP
2026-09-08,132.65,GBP
2026-09-09,133.72,GBP
2026-09-10,132.82,GBP
2026-09-11,132.13,GBP
2026-09-14,131.5,GBP
2026-09-15,131.59,GBP
2026-09-16,132.01,GBP
2026-09-17,130.91,GBP
2026-09-18,130.86,GBP
2026-09-21,132.3,GBP
2026-09-22,131.87,GBP
2026-09-23,133.71,GBP
2026-09-24,134.24,GBP
