date,close,currency
2026-07-30,99.19,GBP
2026-07-31,98.71,GBP
2026-08-03,98.43,GBP
2026-08-04,100.15,GBP
2026-08-05,100.76,GBP
2026-08-06,101.65,GBP
2026-08-07,102.8,GBP
2026-08-10,102.44,GBP
2026-08-11,102.95,GBP
2026-08-12,104.07,GBP
2026-08-13,104.39,GBP
2026-08-14,105.45,GBP
2026-08-17,106.2,GBP
2026-08-18,104.27,GBP
2026-08-19,105.77,GBP
2026-08-20,106.79,GBP
2026-08-21,105.97,GBP
2026-08-24,105.38,GBP
2026-08-25,106.66,GBP
2026-08-26,107.29,GBP
2026-08-27,105.82,GBP
2026-08-28,106.53,GBP
2026-08-31,108.36,GBP
2026-09-01,108.72,GBP
2026-09-02,108.82,GBP
2026-09-03,109.34,GBP
2026-09-04,110.27,GBP
2026-09-07,109.61,GBP
2026-09-08,109.92,GBP
2026-09-09,110.9,GBP
2026-09-10,109.7,GBP
2026-09-11,109.03,GBP
2026-09-14,108.44,GBP
2026-09-15,108.22,GBP
2026-09-16,108.61,GBP
2026-09-17,107.37,GBP
2026-09-18,107.61,GBP
2026-09-21,108.51,GBP
2026-09-22,108.17,GBP
2026-09-23,109.9,GBP
2026-09-24,110.32,GBP
