date,close,currency
2026-05-11,3632.09,GBp
2026-05-12,3578.36,GBp
2026-05-13,3593.88,GBp
2026-05-14,3604.38,GBp
2026-05-15,3646.6,GBp
2026-05-18,3673.07,GBp
2026-05-19,3653.75,GBp
2026-05-20,3688.22,GBp
2026-05-21,3619.33,GBp
2026-05-22,3638.01,GBp
2026-05-25,3610.01,GBp
2026-05-26,3601.14,GBp
2026-05-27,3618.23,GBp
2026-05-28,3604.01,GBp
2026-05-29,3594.06,GBp
2026-06-01,3589.92,GBp
2026-06-02,3567.55,GBp
2026-06-03,3610.44,GBp
2026-06-04,3623.92,GBp
2026-06-05,3669.21,GBp
2026-06-08,3666.44,GBp
2026-06-09,3631.06,GBp
2026-06-10,3619.47,GBp
2026-06-11,3629.13,GBp
2026-06-12,3608.51,GBp
2026-06-15,3611.28,GBp
2026-06-16,3627.35,GBp
2026-06-17,3631.39,GBp
2026-06-18,3644.74,GBp
2026-06-19,3666.56,GBp
2026-06-22,3664.35,GBp
2026-06-23,3696.85,GBp
2026-06-24,3725.88,GBp
2026-06-25,3719.51,GBp
2026-06-26,3682.6,GBp
2026-06-29,3684.95,GBp
2026-06-30,3718.99,GBp
2026-07-01,3737.66,GBp
2026-07-02,3754.55,GBp
2026-07-03,3775.79,GBp
2026-07-06,3819.65,GBp
2026-07-07,3752.37,GBp
2026-07-08,3754.87,GBp
2026-07-09,3778.4,GBp
2026-07-10,3755.91,GBp
2026-07-13,3733.62,GBp
2026-07-14,3786.01,GBp
2026-07-15,3847.92,GBp
2026-07-16,3906.63,GBp
2026-07-17,3937.68,GBp
2026-07-20,3932.42,GBp
2026-07-21,3897.28,GBp
2026-07-22,3849.6,GBp
2026-07-23,3860.01,GBp
2026-07-24,3874.31,GBp
2026-07-27,3871.0,GBp
2026-07-28,3878.36,GBp
2026-07-29,3933.94,GBp
2026-07-30,3994.7,GBp
2026-07-31,4002.83,GBp
2026-08-03,4009.91,GBp
2026-08-04,4022.38,GBp
2026-08-05,4018.37,GBp
2026-08-06,4013.15,GBp
2026-08-07,3968.7,GBp
2026-08-10,3925.03,GBp
2026-08-11,3960.27,GBp
2026-08-12,3920.63,GBp
2026-08-13,3934.31,GBp
2026-08-14,3940.62,GBp
2026-08-17,3980.96,GBp
2026-08-18,3990.12,GBp
2026-08-19,3964.51,GBp
2026-08-20,3990.16,GBp
2026-08-21,3967.97,GBp
2026-08-24,3970.09,GBp
2026-08-25,3998.17,GBp
2026-08-26,3980.95,GBp
2026-08-27,3961.86,GBp
2026-08-28,4033.49,GBp
2026-08-31,4001.64,GBp
2026-09-01,4025.95,GBp
2026-09-02,4073.56,GBp
2026-09-03,4117.27,GBp
2026-09-04,4118.01,GBp
2026-09-07,4114.79,GBp
2026-09-08,4040.77,GBp
2026-09-09,4015.5,GBp
2026-09-10,4011.39,GBp
2026-09-11,3932.64,GBp
2026-09-14,3927.98,GBp
2026-09-15,3915.04,GBp
2026-09-16,3951.57,GBp
2026-09-17,3996.17,GBp
2026-09-18,4026.24,GBp
2026-09-21,4047.39,GBp
2026-09-22,4018.37,GBp
2026-09-23,4020.74,GBp
2026-09-24,4031.99,GBp
